,Date,Derived Earnings Growth,S&P,S&P Earnings,S&P SPS,S&P Margins,Actual Earnings Growth,Sales YoY Growth,Derived Margins
4539,2013-03-01,7.8137751457011575,1518.2,106.43,1084.95,0.09809668648324808,5.858364829918439,0.04212934968105064,
4540,2013-03-02,7.787045748967586,1518.2,106.43,1084.95,0.09809668648324808,5.858364829918439,0.04212934968105064,
4541,2013-03-04,7.787045748967586,1525.2,106.44,1084.93,0.09810771201828689,5.868311119952252,0.04212934968105064,
4542,2013-03-05,7.722783199078123,1539.79,106.44,1084.92,0.09810861630350624,5.868311119952252,0.04212934968105064,
4543,2013-03-06,7.701801851985266,1541.46,106.44,1084.59,0.09813846707050591,5.868311119952252,0.04212934968105064,
4544,2013-03-07,7.476580255750861,1544.26,106.46,1084.55,0.09816052740768061,5.888203700019878,0.04212934968105064,
4545,2013-03-08,7.461426107836388,1551.18,106.46,1084.57,0.09815871727965922,5.888203700019878,0.04212934968105064,
4546,2013-03-09,7.503413130928976,1551.18,106.46,1084.57,0.09815871727965922,5.888203700019878,0.04212934968105064,
4547,2013-03-11,7.503413130928976,1556.22,106.46,1084.58,0.09815781224068303,5.888203700019878,0.04212934968105064,
4548,2013-03-12,7.416953205885449,1552.48,106.46,1084.57,0.09815871727965922,5.888203700019878,0.04212934968105064,
4549,2013-03-13,7.398325216474888,1554.52,106.46,1084.56,0.09815962233532492,5.888203700019878,0.04212934968105064,
4550,2013-03-14,7.335072681939465,1563.23,106.46,1084.56,0.09815962233532492,5.888203700019878,0.04212934968105064,
4551,2013-03-15,7.251326824641666,1560.7,106.46,1084.54,0.09816143249672672,5.888203700019878,0.04212934968105064,
4552,2013-03-16,7.2577670680475705,1560.7,106.46,1084.54,0.09816143249672672,5.888203700019878,0.04212934968105064,
4553,2013-03-18,7.2577670680475705,1552.1,106.46,1084.54,0.09816143249672672,5.888203700019878,0.04212934968105064,
4554,2013-03-19,7.035286777016182,1548.34,106.46,1084.54,0.09816143249672672,5.867143993635637,0.04212934968105064,
4555,2013-03-20,7.108763773140737,1558.71,106.46,1084.54,0.09816143249672672,5.867143993635637,0.04212934968105064,
4556,2013-03-21,7.132789304887439,1545.8,106.45,1084.5,0.09815583218072844,5.846673958436921,0.04212934968105064,
4557,2013-03-22,7.117297708270627,1556.89,106.45,1084.49,0.09815673726820902,5.846673958436921,0.04212934968105064,
4558,2013-03-23,7.184925847063852,1556.89,106.45,1084.49,0.09815673726820902,5.846673958436921,0.04212934968105064,
4559,2013-03-25,7.184925847063852,1551.69,106.45,1084.49,0.09815673726820902,5.846673958436921,0.04212934968105064,
4560,2013-03-26,7.192455760764943,1563.77,106.45,1084.49,0.09815673726820902,5.8571996817820215,0.04212934968105064,
4561,2013-03-27,7.0900331711855245,1562.85,106.45,1084.48,0.09815764237238124,5.8571996817820215,0.04212934968105064,
4562,2013-03-28,7.071083604899769,1569.19,106.46,1084.49,0.09816595819233002,5.867143993635637,0.04212934968105064,
4563,2013-03-29,7.050137766251311,1569.19,106.46,1084.49,0.09816595819233002,5.867143993635637,0.04212934968105064,
4564,2013-03-30,7.0354216175065005,1569.19,106.46,1084.49,0.09816595819233002,5.867143993635637,0.04212934968105064,
4565,2013-03-31,7.0354216175065005,1569.19,106.46,1084.49,0.09816595819233002,5.867143993635637,0.000714933642157467,
4566,2013-04-01,7.0354216175065005,1562.17,106.47,1084.68,0.09815798207766345,5.845511482254695,0.000714933642157467,
4567,2013-04-02,7.0354216175065005,1570.25,106.47,1084.68,0.09815798207766345,5.845511482254695,0.000714933642157467,
4568,2013-04-03,6.981720486325713,1553.69,106.47,1084.68,0.09815798207766345,5.845511482254695,0.000714933642157467,
4569,2013-04-04,6.96902079250097,1559.98,106.47,1084.68,0.09815798207766345,5.845511482254695,0.000714933642157467,
4570,2013-04-05,6.950672455415798,1553.28,106.47,1084.68,0.09815798207766345,5.845511482254695,0.000714933642157467,
4571,2013-04-06,6.848191578906864,1553.28,106.47,1084.68,0.09815798207766345,5.845511482254695,0.000714933642157467,
4572,2013-04-07,6.582164694625163,1553.28,106.47,1084.68,0.09815798207766345,5.845511482254695,0.000714933642157467,
4573,2013-04-08,6.582164694625163,1563.07,106.47,1084.68,0.09815798207766345,5.845511482254695,0.000714933642157467,
4574,2013-04-09,6.582164694625163,1568.61,106.47,1084.68,0.09815798207766345,5.845511482254695,0.000714933642157467,
4575,2013-04-10,6.566062163379712,1587.73,106.47,1084.69,0.09815707713724658,5.845511482254695,0.000714933642157467,
4576,2013-04-11,6.541181383199074,1593.37,106.47,1084.69,0.09815707713724658,5.845511482254695,0.000714933642157467,
4577,2013-04-12,6.53554549049116,1588.85,106.47,1084.69,0.09815707713724658,5.845511482254695,0.000714933642157467,
4578,2013-04-13,6.41356425698703,1588.85,106.47,1084.69,0.09815707713724658,5.845511482254695,0.000714933642157467,
4579,2013-04-14,6.314789610714826,1588.85,106.47,1084.69,0.09815707713724658,5.845511482254695,0.000714933642157467,
4580,2013-04-15,6.314789610714826,1552.36,106.47,1084.68,0.09815798207766345,5.845511482254695,0.000714933642157467,
4581,2013-04-16,6.314789610714826,1574.57,106.47,1084.68,0.09815798207766345,5.834990059642142,0.000714933642157467,
4582,2013-04-17,6.390226196333998,1552.01,106.47,1084.67,0.09815888703476633,5.834990059642142,0.000714933642157467,
4583,2013-04-18,6.5542005795848866,1541.61,106.47,1084.66,0.09815979200855567,5.834990059642142,0.000714933642157467,
4584,2013-04-19,6.503154643590307,1555.25,106.47,1084.66,0.09815979200855567,5.834990059642142,0.000714933642157467,
4585,2013-04-20,6.545128676193855,1555.25,106.47,1084.66,0.09815979200855567,5.834990059642142,0.000714933642157467,
4586,2013-04-21,6.388128117683465,1555.25,106.47,1084.66,0.09815979200855567,5.834990059642142,0.000714933642157467,
4587,2013-04-22,6.388128117683465,1562.5,106.47,1084.64,0.0981616020061956,5.834990059642142,0.000714933642157467,
4588,2013-04-23,6.388128117683465,1578.78,106.48,1084.61,0.09817353703174414,5.844930417495031,0.000714933642157467,
4589,2013-04-24,6.396211927081623,1578.79,106.48,1084.44,0.09818892700379919,5.844930417495031,0.000714933642157467,
4590,2013-04-25,6.397192964825791,1585.16,106.48,1084.43,0.09818983244653873,5.844930417495031,0.000714933642157467,
4591,2013-04-26,6.38266367019358,1582.24,106.48,1084.43,0.09818983244653873,5.834410098399756,0.000714933642157467,
4592,2013-04-27,6.353204021948187,1582.24,106.48,1084.43,0.09818983244653873,5.834410098399756,0.000714933642157467,
4593,2013-04-28,6.2107915004761765,1582.24,106.48,1084.43,0.09818983244653873,5.834410098399756,0.000714933642157467,
4594,2013-04-29,6.2107915004761765,1593.61,106.48,1084.43,0.09818983244653873,5.834410098399756,0.000714933642157467,
4595,2013-04-30,6.395171018849197,1597.57,106.48,1084.42,0.09819073790597739,5.823891870403508,0.000714933642157467,
4596,2013-05-01,6.498088274115645,1582.7,106.48,1084.4,0.09819254887495389,5.823891870403508,0.000714933642157467,
4597,2013-05-02,6.688283671903065,1597.59,106.48,1084.4,0.09819254887495389,3.6301703163017063,0.000714933642157467,
4598,2013-05-03,6.872004155382484,1614.42,106.48,1084.4,0.09819254887495389,3.74123148869836,0.000714933642157467,
4599,2013-05-04,6.902191204759703,1614.42,106.48,1084.4,0.09819254887495389,3.74123148869836,0.000714933642157467,
4600,2013-05-06,6.902191204759703,1617.5,106.48,1084.4,0.09819254887495389,3.74123148869836,0.000714933642157467,
4601,2013-05-07,6.836942710520617,1625.96,107.77,1094.72,0.09844526454253141,4.957148422282809,0.000714933642157467,
4602,2013-05-08,6.808733963305059,1632.69,107.77,1094.68,0.09844886176782255,4.916277258566981,0.000714933642157467,
4603,2013-05-09,6.83011250497114,1626.67,107.76,1094.89,0.09842084592972809,4.937189599766301,0.000714933642157467,
4604,2013-05-10,6.881076594590041,1633.7,107.76,1094.84,0.09842534068905047,4.937189599766301,0.000714933642157467,
4605,2013-05-11,6.889959805051632,1633.7,107.76,1094.84,0.09842534068905047,4.937189599766301,0.000714933642157467,
4606,2013-05-13,6.889959805051632,1633.77,107.7,1094.86,0.0983687412089217,4.868549172346648,0.000714933642157467,
4607,2013-05-14,6.865042764025276,1650.34,107.7,1094.84,0.09837053816082716,4.868549172346648,0.000714933642157467,
4608,2013-05-15,6.879292406489441,1658.78,107.87,1094.82,0.09852761184486948,5.044308111792772,0.000714933642157467,
4609,2013-05-16,6.876981017720283,1650.47,107.8,1094.76,0.09846907084657824,4.884218719595257,0.000714933642157467,
4610,2013-05-17,6.923029664456436,1667.47,107.8,1094.76,0.09846907084657824,4.884218719595257,0.000714933642157467,
4611,2013-05-18,6.919112330982472,1667.47,107.8,1094.76,0.09846907084657824,4.884218719595257,0.000714933642157467,
4612,2013-05-20,6.919112330982472,1666.29,107.8,1094.77,0.09846817139673174,4.884218719595257,0.000714933642157467,
4613,2013-05-21,6.901700093112169,1669.16,107.82,1094.73,0.09849003863966457,4.903677758318725,0.000714933642157467,
4614,2013-05-22,6.926504591659551,1655.35,107.83,1094.64,0.0985072717971205,4.995131450827639,0.000714933642157467,
4615,2013-05-23,6.887078470889293,1650.51,107.83,1094.6,0.0985108715512516,4.995131450827639,0.000714933642157467,
4616,2013-05-24,6.886892323159856,1649.6,107.83,1094.58,0.09851267152697839,4.995131450827639,0.000714933642157467,
4617,2013-05-25,6.93543347546759,1649.6,107.83,1094.58,0.09851267152697839,4.995131450827639,0.000714933642157467,
4618,2013-05-27,6.93543347546759,1649.6,107.83,1094.58,0.09851267152697839,4.995131450827639,0.000714933642157467,
4619,2013-05-28,6.926418053908975,1660.06,107.84,1094.57,0.098522707547256,5.004868549172348,0.000714933642157467,
4620,2013-05-29,6.954588792666556,1648.36,107.84,1094.57,0.098522707547256,5.004868549172348,0.000714933642157467,
4621,2013-05-30,6.889343172288164,1654.41,107.84,1094.92,0.0984912139699704,5.004868549172348,0.000714933642157467,
4622,2013-05-31,6.867481721384621,1630.74,107.84,1094.93,0.09849031444932553,5.004868549172348,0.000714933642157467,
4623,2013-06-01,6.930181086775093,1630.74,107.84,1094.93,0.09849031444932553,5.004868549172348,0.000714933642157467,
4624,2013-06-03,6.930181086775093,1640.42,107.84,1094.94,0.09848941494511114,5.004868549172348,0.000714933642157467,
4625,2013-06-04,6.861356213928303,1631.38,107.84,1094.91,0.09849211350704623,5.004868549172348,0.000714933642157467,
4626,2013-06-05,6.943575591918517,1608.9,107.84,1094.98,0.09848581709254964,5.004868549172348,0.000714933642157467,
4627,2013-06-06,6.995517548542949,1622.56,107.84,1094.95,0.09848851545732681,5.004868549172348,0.000714933642157467,
4628,2013-06-07,6.927527722247788,1643.38,107.84,1094.6,0.0985200073086059,5.004868549172348,0.000714933642157467,
4629,2013-06-08,6.960925188229822,1643.38,107.84,1094.6,0.0985200073086059,5.004868549172348,0.000714933642157467,
4630,2013-06-10,6.960925188229822,1642.81,107.84,1094.64,0.09851640722063874,5.004868549172348,0.000714933642157467,
4631,2013-06-11,6.959486310431231,1626.13,107.84,1094.63,0.09851730721796405,5.004868549172348,0.000714933642157467,
4632,2013-06-12,6.962548581754646,1612.52,107.85,1094.62,0.0985273428221666,5.014605647517034,0.000714933642157467,
4633,2013-06-13,6.9690010504077975,1636.36,107.85,1094.62,0.0985273428221666,5.014605647517034,0.000714933642157467,
4634,2013-06-14,6.967175742119736,1626.73,107.85,1094.62,0.0985273428221666,5.014605647517034,0.000714933642157467,
4635,2013-06-15,6.956535280271538,1626.73,107.85,1094.62,0.0985273428221666,5.014605647517034,0.000714933642157467,
4636,2013-06-17,6.956535280271538,1639.04,107.85,1094.62,0.0985273428221666,5.004381267646774,0.000714933642157467,
4637,2013-06-18,6.950181289884341,1651.81,107.85,1094.63,0.098526442724939,5.004381267646774,0.000714933642157467,
4638,2013-06-19,6.988590373295693,1628.93,107.85,1094.63,0.098526442724939,5.004381267646774,0.000714933642157467,
4639,2013-06-20,6.912907228260821,1588.19,107.86,1094.62,0.09853647841259981,5.01411741797293,0.000714933642157467,
4640,2013-06-21,6.907695353374976,1592.43,107.86,1094.62,0.09853647841259981,5.01411741797293,0.000714933642157467,
4641,2013-06-22,6.91720376306742,1592.43,107.86,1094.62,0.09853647841259981,5.01411741797293,0.000714933642157467,
4642,2013-06-24,6.91720376306742,1573.09,107.86,1094.59,0.09853917905334418,5.01411741797293,0.000714933642157467,
4643,2013-06-25,6.790400670401397,1588.03,107.86,1094.57,0.09854097956275068,5.01411741797293,0.000714933642157467,
4644,2013-06-26,6.901417544977022,1603.26,107.85,1094.57,0.09853184355500333,5.004381267646774,0.000714933642157467,
4645,2013-06-27,6.97541721469409,1613.2,107.84,1094.53,0.09852630809571232,4.9946451173206174,0.000714933642157467,
4646,2013-06-28,7.01804777242981,1606.28,107.84,1094.51,0.0985281084686298,4.9946451173206174,0.000714933642157467,
4647,2013-06-30,7.01804777242981,1606.28,107.84,1094.51,0.0985281084686298,4.9946451173206174,0.030486186289920614,
4648,2013-07-01,6.9419854105995284,1614.96,107.9,1095.31,0.09851092384804302,5.012165450121664,0.030486186289920614,
4649,2013-07-02,6.9419854105995284,1614.08,107.9,1095.31,0.09851092384804302,5.012165450121664,0.030486186289920614,
4650,2013-07-03,6.9419854105995284,1615.41,107.9,1095.24,0.09851721997005224,5.012165450121664,0.030486186289920614,
4651,2013-07-04,6.96803223091095,1615.41,107.9,1095.24,0.09851721997005224,5.012165450121664,0.030486186289920614,
4652,2013-07-05,7.0020323484059475,1631.89,107.9,1095.22,0.09851901900987929,5.012165450121664,0.030486186289920614,
4653,2013-07-06,7.04169673038362,1631.89,107.9,1095.22,0.09851901900987929,5.012165450121664,0.030486186289920614,
4654,2013-07-07,7.038784842495744,1631.89,107.9,1095.22,0.09851901900987929,5.012165450121664,0.030486186289920614,
4655,2013-07-08,7.055278678467431,1640.46,107.9,1095.2,0.09852081811541272,5.012165450121664,0.030486186289920614,
4656,2013-07-09,7.055278678467431,1652.32,107.9,1095.16,0.09852441652361299,5.012165450121664,0.030486186289920614,
4657,2013-07-10,7.055278678467431,1652.62,107.9,1095.14,0.09852621582628705,5.012165450121664,0.030486186289920614,
4658,2013-07-11,7.070891869003418,1675.02,107.9,1095.13,0.09852711550226913,5.012165450121664,0.030486186289920614,
4659,2013-07-12,7.046657568092115,1680.19,107.9,1095.12,0.09852801519468188,5.012165450121664,0.030486186289920614,
4660,2013-07-13,7.0357249002668425,1680.19,107.9,1095.12,0.09852801519468188,5.012165450121664,0.030486186289920614,
4661,2013-07-14,7.022049511082088,1680.19,107.9,1095.12,0.09852801519468188,5.012165450121664,0.030486186289920614,
4662,2013-07-15,7.006523204840988,1682.5,107.9,1095.12,0.09852801519468188,5.022386606969054,0.030486186289920614,
4663,2013-07-16,7.006523204840988,1676.26,107.9,1095.1,0.09852981462880103,5.032609753723349,0.030486186289920614,
4664,2013-07-17,7.006523204840988,1680.91,107.9,1095.03,0.09853611316584934,5.032609753723349,0.030486186289920614,
4665,2013-07-18,6.962336585778331,1689.37,107.9,1095.0,0.09853881278538813,5.032609753723349,0.030486186289920614,
4666,2013-07-19,6.943315192012079,1692.09,107.9,1095.0,0.09853881278538813,5.032609753723349,0.030486186289920614,
4667,2013-07-20,6.9912966166866966,1692.09,107.9,1095.0,0.09853881278538813,5.032609753723349,0.030486186289920614,
4668,2013-07-21,6.929324469892464,1692.09,107.9,1095.0,0.09853881278538813,5.032609753723349,0.030486186289920614,
4669,2013-07-22,6.993311623087749,1695.53,107.9,1094.97,0.09854151255285533,5.032609753723349,0.030486186289920614,
4670,2013-07-23,6.993311623087749,1692.39,107.9,1094.99,0.09853971269144012,5.032609753723349,0.030486186289920614,
4671,2013-07-24,6.993311623087749,1685.94,107.9,1094.83,0.09855411342400192,5.053062019277599,0.030486186289920614,
4672,2013-07-25,6.959013693143817,1690.25,107.9,1094.85,0.09855231310225146,5.053062019277599,0.030486186289920614,
4673,2013-07-26,6.9896380637628965,1691.65,107.9,1094.84,0.09855321325490483,5.053062019277599,0.030486186289920614,
4674,2013-07-27,6.989325914812099,1691.65,107.9,1094.84,0.09855321325490483,5.053062019277599,0.030486186289920614,
4675,2013-07-28,6.975980187985016,1691.65,107.9,1094.84,0.09855321325490483,5.053062019277599,0.030486186289920614,
4676,2013-07-29,6.89658345626529,1685.33,107.9,1094.82,0.09855501360954314,5.053062019277599,0.030486186289920614,
4677,2013-07-30,6.89658345626529,1685.96,107.9,1094.81,0.09855591381152895,5.053062019277599,0.030486186289920614,
4678,2013-07-31,6.89658345626529,1685.73,107.9,1094.81,0.09855591381152895,5.053062019277599,0.030486186289920614,
4679,2013-08-01,6.868510207575383,1706.87,107.9,1094.81,0.09855591381152895,5.053062019277599,0.030486186289920614,
4680,2013-08-02,6.855742411762577,1709.67,107.9,1094.82,0.09855501360954314,4.534005037783384,0.030486186289920614,
4681,2013-08-03,6.734902161258361,1709.67,107.9,1094.82,0.09855501360954314,4.534005037783384,0.030486186289920614,
4682,2013-08-04,6.808418828469286,1709.67,107.9,1094.82,0.09855501360954314,4.534005037783384,0.030486186289920614,
4683,2013-08-05,6.688579666175457,1707.14,107.9,1094.86,0.09855141296604134,4.523878717427099,0.030486186289920614,
4684,2013-08-06,6.688579666175457,1697.37,109.18,1103.08,0.09897740871015703,5.733100910323463,0.030486186289920614,
4685,2013-08-07,6.688579666175457,1690.91,109.21,1103.0,0.09901178603807796,5.721200387221681,0.030486186289920614,
4686,2013-08-08,6.7311538588521955,1697.48,109.22,1102.94,0.09902623896132155,5.720646597618817,0.030486186289920614,
4687,2013-08-09,6.73655773768499,1691.42,109.24,1102.93,0.09904527032540596,5.750242013552764,0.030486186289920614,
4688,2013-08-10,6.8343832183977895,1691.42,109.24,1102.93,0.09904527032540596,5.750242013552764,0.030486186289920614,
4689,2013-08-11,6.856903674473443,1691.42,109.24,1102.93,0.09904527032540596,5.750242013552764,0.030486186289920614,
4690,2013-08-12,6.823110005710333,1689.47,109.16,1102.97,0.09896914693962663,5.662568967186132,0.030486186289920614,
4691,2013-08-13,6.823110005710333,1694.16,109.16,1102.97,0.09896914693962663,5.64211748766088,0.030486186289920614,
4692,2013-08-14,6.823110005710333,1685.39,109.18,1103.09,0.0989765114360569,5.681928177330375,0.030486186289920614,
4693,2013-08-15,6.581139517157254,1661.32,109.19,1102.99,0.09899455117453466,5.691607782402475,0.030486186289920614,
4694,2013-08-16,6.858458808719689,1655.83,109.19,1102.99,0.09899455117453466,5.681378242353863,0.030486186289920614,
4695,2013-08-17,6.822326044412222,1655.83,109.19,1102.99,0.09899455117453466,5.681378242353863,0.030486186289920614,
4696,2013-08-18,6.822547524606108,1655.83,109.19,1102.99,0.09899455117453466,5.681378242353863,0.030486186289920614,
4697,2013-08-19,6.88397176692618,1646.06,109.19,1102.98,0.09899544869353932,5.691607782402475,0.030486186289920614,
4698,2013-08-20,6.88397176692618,1652.35,109.16,1103.11,0.09895658637851167,5.529775715390572,0.030486186289920614,
4699,2013-08-21,6.88397176692618,1642.8,109.18,1103.09,0.0989765114360569,5.6103695105436335,0.030486186289920614,
4700,2013-08-22,6.914241085621171,1656.96,109.18,1103.14,0.09897202530957086,5.600154753844677,0.030486186289920614,
4701,2013-08-23,6.960056565884344,1663.5,109.18,1103.39,0.09894960077579097,5.600154753844677,0.030486186289920614,
4702,2013-08-24,6.924416208074518,1663.5,109.18,1103.39,0.09894960077579097,5.600154753844677,0.030486186289920614,
4703,2013-08-25,6.9322601352169215,1663.5,109.18,1103.39,0.09894960077579097,5.600154753844677,0.030486186289920614,
4704,2013-08-26,6.915425324234576,1656.78,109.18,1103.4,0.09894870400580025,5.600154753844677,0.030486186289920614,
4705,2013-08-27,6.915425324234576,1630.48,109.16,1103.4,0.0989305782127968,5.580810523261426,0.030486186289920614,
4706,2013-08-28,6.915425324234576,1634.96,109.16,1103.41,0.0989296816233313,5.580810523261426,0.030486186289920614,
4707,2013-08-29,6.94273803127183,1638.17,109.17,1103.79,0.09890468295599707,5.590482638553063,0.030486186289920614,
4708,2013-08-30,6.965692008095203,1632.97,109.17,1103.83,0.09890109890109891,5.590482638553063,0.030486186289920614,
4709,2013-09-01,6.924644711179127,1632.97,109.17,1103.83,0.09890109890109891,5.590482638553063,0.030486186289920614,
4710,2013-09-02,6.950512095122605,1632.97,109.17,1103.83,0.09890109890109891,5.590482638553063,0.030486186289920614,
4711,2013-09-03,7.022002346569053,1639.77,109.16,1103.43,0.09892788849315316,5.580810523261426,0.030486186289920614,
4712,2013-09-04,7.022002346569053,1653.08,109.16,1103.42,0.0989287850501169,5.580810523261426,0.030486186289920614,
4713,2013-09-05,7.022002346569053,1655.08,109.16,1103.41,0.0989296816233313,5.580810523261426,0.030486186289920614,
4714,2013-09-06,7.034892712221819,1655.17,109.16,1103.42,0.0989287850501169,5.580810523261426,0.030486186289920614,
4715,2013-09-07,6.9962069367211654,1655.17,109.16,1103.42,0.0989287850501169,5.580810523261426,0.030486186289920614,
4716,2013-09-08,6.990306179305691,1655.17,109.16,1103.42,0.0989287850501169,5.580810523261426,0.030486186289920614,
4717,2013-09-09,6.842388684413464,1671.71,109.16,1103.5,0.0989216130493883,5.580810523261426,0.030486186289920614,
4718,2013-09-10,6.8909041181696296,1683.99,109.16,1103.4,0.0989305782127968,5.580810523261426,0.030486186289920614,
4719,2013-09-11,6.8909041181696296,1689.13,109.16,1103.39,0.09893147481851385,5.580810523261426,0.030486186289920614,
4720,2013-09-12,6.8909041181696296,1683.42,109.16,1103.41,0.0989296816233313,5.580810523261426,0.030486186289920614,
4721,2013-09-13,6.891719234783778,1687.99,109.16,1103.41,0.0989296816233313,5.570599613152805,0.030486186289920614,
4722,2013-09-14,6.942159529378415,1687.99,109.16,1103.41,0.0989296816233313,5.570599613152805,0.030486186289920614,
4723,2013-09-15,6.982452600028893,1687.99,109.16,1103.41,0.0989296816233313,5.570599613152805,0.030486186289920614,
4724,2013-09-16,6.946188848808589,1697.6,109.16,1103.37,0.09893326807870434,5.570599613152805,0.030486186289920614,
4725,2013-09-17,6.981458990985203,1704.76,109.16,1103.37,0.09893326807870434,5.570599613152805,0.030486186289920614,
4726,2013-09-18,6.981458990985203,1725.52,109.16,1103.36,0.09893416473317866,5.570599613152805,0.030486186289920614,
4727,2013-09-19,6.981458990985203,1722.34,109.16,1103.36,0.09893416473317866,5.560390677884142,0.030486186289920614,
4728,2013-09-20,6.952590799214732,1709.91,109.16,1103.36,0.09893416473317866,5.560390677884142,0.030486186289920614,
4729,2013-09-21,6.932411152063679,1709.91,109.16,1103.36,0.09893416473317866,5.560390677884142,0.030486186289920614,
4730,2013-09-22,6.682216559389218,1709.91,109.16,1103.36,0.09893416473317866,5.560390677884142,0.030486186289920614,
4731,2013-09-23,6.688623013236139,1701.84,109.16,1103.35,0.09893506140390629,5.560390677884142,0.030486186289920614,
4732,2013-09-24,6.683890719164339,1697.42,109.16,1103.35,0.09893506140390629,5.560390677884142,0.030486186289920614,
4733,2013-09-25,6.683890719164339,1692.77,109.16,1103.32,0.09893775151361346,5.560390677884142,0.030486186289920614,
4734,2013-09-26,6.683890719164339,1698.67,109.16,1103.32,0.09893775151361346,5.560390677884142,0.030486186289920614,
4735,2013-09-27,6.498295230172317,1691.75,109.16,1103.31,0.09893864824935875,5.570599613152805,0.030486186289920614,
4736,2013-09-28,6.602036216571406,1691.75,109.16,1103.31,0.09893864824935875,5.570599613152805,0.030486186289920614,
4737,2013-09-29,6.5492131867850105,1691.75,109.16,1103.31,0.09893864824935875,5.570599613152805,0.030486186289920614,
4738,2013-09-30,6.388537980235498,1681.55,109.16,1103.29,0.09894044176961633,5.519574673755434,0.03883371161344762,
4739,2013-09-30,6.545977045038427,1681.55,109.16,1103.29,0.09894044176961633,5.519574673755434,0.03883371161344762,
4740,2013-10-01,6.545977045038427,1695.0,109.19,1103.5,0.09894879927503399,5.5485741904301555,0.03883371161344762,
4741,2013-10-02,6.545977045038427,1693.87,109.19,1103.5,0.09894879927503399,5.5485741904301555,0.03883371161344762,
4742,2013-10-03,6.513412473153977,1678.66,109.19,1103.4,0.09895776690230197,5.5485741904301555,0.03883371161344762,
4743,2013-10-04,6.436516175669823,1690.5,109.19,1103.39,0.09895866375442952,5.5485741904301555,0.03883371161344762,
4744,2013-10-05,6.281714432907535,1690.5,109.19,1103.39,0.09895866375442952,5.5485741904301555,0.03883371161344762,
4745,2013-10-06,6.425435041137263,1690.5,109.19,1103.39,0.09895866375442952,5.5485741904301555,0.03883371161344762,
4746,2013-10-07,6.51678681872184,1676.12,109.19,1103.34,0.09896314825892291,5.5485741904301555,0.03883371161344762,
4747,2013-10-08,6.51678681872184,1655.45,109.19,1103.34,0.09896314825892291,5.5485741904301555,0.03883371161344762,
4748,2013-10-09,6.51678681872184,1656.4,109.18,1103.4,0.09894870400580025,5.5287067465687345,0.03883371161344762,
4749,2013-10-10,6.5679406498989295,1692.56,109.18,1103.39,0.09894960077579097,5.53890768487193,0.03883371161344762,
4750,2013-10-11,6.277889175717206,1703.2,109.18,1103.39,0.09894960077579097,5.5287067465687345,0.03883371161344762,
4751,2013-10-12,6.204622892621188,1703.2,109.18,1103.39,0.09894960077579097,5.5287067465687345,0.03883371161344762,
4752,2013-10-13,6.21728395719893,1703.2,109.18,1103.39,0.09894960077579097,5.5287067465687345,0.03883371161344762,
4753,2013-10-14,6.223160789375839,1710.14,109.18,1103.35,0.0989531880183079,5.5287067465687345,0.03883371161344762,
4754,2013-10-15,6.223160789375839,1698.06,109.18,1103.32,0.09895587862088968,5.5287067465687345,0.03883371161344762,
4755,2013-10-16,6.223160789375839,1721.54,109.18,1103.27,0.09896036328369302,5.5287067465687345,0.03883371161344762,
4756,2013-10-17,6.269566616248795,1733.15,109.18,1103.21,0.09896574541565069,5.5287067465687345,0.03883371161344762,
4757,2013-10-18,6.360676432684642,1744.5,109.18,1103.21,0.09896574541565069,5.508310784692694,0.03883371161344762,
4758,2013-10-19,6.0851592410977275,1744.5,109.18,1103.21,0.09896574541565069,5.508310784692694,0.03883371161344762,
4759,2013-10-20,6.031284227919315,1744.5,109.18,1103.21,0.09896574541565069,5.508310784692694,0.03883371161344762,
4760,2013-10-21,6.2123259208023285,1744.66,109.18,1103.18,0.09896843670117297,5.508310784692694,0.03883371161344762,
4761,2013-10-22,6.2123259208023285,1754.67,109.17,1103.12,0.09896475451446807,5.478260869565221,0.03883371161344762,
4762,2013-10-23,6.2123259208023285,1746.38,109.17,1103.08,0.09896834318453784,5.478260869565221,0.03883371161344762,
4763,2013-10-24,6.15623528575,1752.07,109.16,1103.05,0.09896196908571687,5.744454131550891,0.03883371161344762,
4764,2013-10-25,6.306827661455856,1759.77,109.16,1103.03,0.09896376345158336,5.7546987018019635,0.03883371161344762,
4765,2013-10-26,6.433051786967354,1759.77,109.16,1103.03,0.09896376345158336,5.7546987018019635,0.03883371161344762,
4766,2013-10-27,6.469460423974425,1759.77,109.16,1103.03,0.09896376345158336,5.7546987018019635,0.03883371161344762,
4767,2013-10-28,6.3941919567801335,1762.11,109.16,1103.01,0.09896555788252147,5.7546987018019635,0.03883371161344762,
4768,2013-10-29,6.3941919567801335,1771.95,109.16,1103.02,0.09896466065891824,5.7546987018019635,0.03883371161344762,
4769,2013-10-30,6.3941919567801335,1763.31,109.16,1103.1,0.09895748345571571,5.775193798449596,0.03883371161344762,
4770,2013-10-31,6.3941919567801335,1756.54,109.17,1103.29,0.09894950556970517,5.774634240868148,0.03883371161344762,
4771,2013-11-01,6.41030989784079,1761.64,109.17,1103.37,0.09894233122162105,5.774634240868148,0.03883371161344762,
4772,2013-11-02,6.367084120455758,1761.64,109.17,1103.37,0.09894233122162105,5.774634240868148,0.03883371161344762,
4773,2013-11-03,6.2794665545023065,1761.64,109.17,1103.37,0.09894233122162105,5.774634240868148,0.03883371161344762,
